dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2003-0438-IRN,"['Fars', 'Darab', 'Jahrom', 'Darreh Shur', 'Darya', 'Hajjiabad', 'Zarrin-Dasht']","['Admin1', 'Admin2', 'Admin2', 'Admin3', 'Admin3', 'Admin3', 'Admin3']","['Alborz', 'Fars', 'Fars', 'Esfahan', 'Tehran', 'West Azarbaijan', 'Hamadan']","[None, 'Darab', 'Jahrom', None, None, None, None]",llm_osm,GDIS,4,geodetic,1704764656080.1936,172792516367.72437,172377755218.50638,1705179417229.4116,0.10111527981513806,0.9975996579137992,0.1010906849313177,False,False,False,False
2003-0440-CHN,"['Gansu Sheng', 'Henan Sheng', 'Hubei Sheng', 'Shandong Sheng', 'Ankang', 'Weinan']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin2', 'Admin2']","['Gansu', 'Anhui', 'Anhui', 'Anhui', 'Shaanxi Sheng', 'Shaanxi Sheng']","[None, None, None, None, 'Chongqing', 'Sanmenxia']",llm_osm,GDIS,4,geodetic,1013975015654.8373,1117957533647.7378,942488228827.0994,1189444320475.4758,0.9294984731141813,0.8430447494296972,0.7923769213932967,False,False,False,False
2003-0459-KOR,"['Gangwon-do', 'Gyeongsangbuk-do', 'Gyeongsangnam-do', 'Jeollanam-do', 'Busan']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin3']","['Chungcheongbuk-do', 'Chungcheongbuk-do', 'Busan', 'Gwangju', 'Busan']","[None, None, None, None, None]",llm_osm,GDIS,4,geodetic,108229612293.77103,59887026820.67388,56636835361.42118,111479803753.02374,0.5233025801449795,0.9457279542531791,0.5080457038379472,False,False,False,False
2003-0468-USA,"['Delaware', 'District of Columbia', 'Maryland', 'New Jersey', 'North Carolina', 'Pennsylvania', 'Virginia', 'West Virginia']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Delaware', 'District of Columbia', 'Delaware', 'Delaware', 'Georgia', 'Delaware', 'District of Columbia', 'Kentucky']","[None, None, None, None, None, None, None, None]",llm_osm,GDIS,4,geodetic,493495877308.5466,398314512279.1077,215991757772.71155,675818631814.9427,0.43767692437614397,0.5422643441657014,0.3196001820675697,False,False,False,False
2003-0490-NZL,['Kapiti Coast'],['Admin2'],['Wellington'],['Kapiti Coast'],llm_osm,GDIS,4,geodetic,992838.7681833482,713056424.8208231,992838.766084683,713056424.8229218,0.9999999978861973,0.0013923705495454497,0.0013923705495413516,False,False,False,False
2003-0497-RUS,"['Kosh-Agachsky', 'Ongudai', 'Shebalino', ""Ust'-Ulagan""]","['Admin2', 'Admin2', 'Admin2', 'Admin2']","['Altay Republic', 'Altay Republic', 'Altay Republic', 'Altay Republic']","['Kosh-Agachskiy rayon', 'Ongudayskiy rayon', 'Shebalinskiy rayon', 'Ulaganskiy rayon']",llm_osm,GDIS,4,geodetic,19992756940.934196,203324257710.36862,19156281936.3949,204160732714.90793,0.9581610976910017,0.09421542786932313,0.0938294141172824,False,False,False,False
2003-0505-VNM,"['Binh Dinh', 'Phu Yen', 'Quang Nam', 'Quang Ngai', 'Quang Tri', 'Thua Thien Hue']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Bình Định', 'Bình Định', 'Đà Nẵng', 'Bình Định', 'Hà Tĩnh', 'Đà Nẵng']","[None, None, None, None, None, None]",llm_osm,GDIS,4,geodetic,83308944943.90944,36168029824.0814,36065442755.37238,83411532012.61847,0.4329120093845224,0.9971635980945606,0.4323795749239615,False,False,False,False
2003-0509-CHN,"['Yunnan Sheng', 'Dayao Xian']","['Admin1', 'Admin3']","['Guangxi', 'Yunnan']","[None, None]",llm_osm,GDIS,4,geodetic,383188237546.62946,383069277931.78986,381940158256.7851,384317357221.6342,0.9967429081387382,0.9970524400152867,0.9938144897174701,False,False,False,False
2003-0511-USA,"['Clallam', 'Grays Harbor', 'Jefferson', 'Mason', 'Skagit', 'Snohomish', 'Whatcom']","['Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Washington', 'Washington', 'Washington', 'Washington', 'Washington', 'Washington', 'Washington']","['Clallam', 'Grays Harbor', 'Clallam', 'Grays Harbor', 'Chelan', 'Chelan', 'Okanogan']",llm_osm,GDIS,4,geodetic,37943118479.38381,29646287488.124805,25182597166.79762,42406808800.711,0.6636933962209892,0.8494350996523536,0.593833817704656,False,False,False,False
2003-0519-CHN,"['Minle Xian', 'Shandan Xian']","['Admin2', 'Admin2']","['Gansu Sheng', 'Gansu Sheng']","['Zhangye', 'Jinchang']",llm_osm,GDIS,4,geodetic,7683823135.710392,405183887824.66327,7657936199.82754,405209774760.54614,0.9966309823344914,0.01889990305621774,0.018898695630807292,False,False,False,False
2003-0546-CHN,"['Gansu Sheng', 'Dingxi', 'Gannan Tibetan', 'Lintan Xian', 'Min Xian', 'Zhuoni Xian']","['Admin1', 'Admin2', 'Admin2', 'Admin3', 'Admin3', 'Admin3']","['Gansu', 'Gansu Sheng', 'Gansu Sheng', 'Gansu', 'Gansu', 'Gansu']","[None, 'Baiyin', 'Dingxi', None, None, None]",llm_osm,GDIS,4,geodetic,425808714047.2047,545524531813.5252,399983555437.9735,571349690422.7565,0.9393503285459577,0.7332091081372277,0.7000678606161759,False,False,False,False
2003-0547-CHN,"['Zhaotong', 'Ludian']","['Admin2', 'Admin3']","['Yunnan', 'Yunnan']","['Zhaotong', None]",llm_osm,GDIS,4,geodetic,22427322300.22403,383069277931.78986,22326317680.922966,383170282551.09094,0.9954963585064253,0.058282715339282413,0.058267351873630836,False,False,False,False
2003-0557-VNM,"['Binh Dinh', 'Dak Lak', 'Khanh Hoa', 'Ninh Thuan', 'Phu Yen', 'Quang Nam']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Bình Định', 'Bình Định', 'Bình Thuận', 'Bình Thuận', 'Bình Định', 'Đà Nẵng']","[None, None, None, None, None, None]",llm_osm,GDIS,4,geodetic,85186520626.91917,42541773586.86026,42418083504.01668,85310210709.76276,0.4979436088226903,0.9970925029114962,0.4972216473398351,False,False,False,False
2003-0560-AUS,['Sydney'],['Admin3'],['New South Wales'],[None],llm_osm,GDIS,4,geodetic,4366993418.026473,800877009533.6263,4204209719.430774,801039793232.222,0.9627240797012092,0.005249507314336575,0.005248440533105914,False,False,False,False
2003-0585-MKD,"['Strumica', 'Gradsko Baldovci']","['Admin1', 'Admin2']","['Strumitsa', 'Strumica']","[None, None]",llm_osm,GDIS,4,geodetic,24753056.412189804,598093264.8774925,24747834.494171616,598098486.7955108,0.9997890394652187,0.04137788526884802,0.04137752400405734,False,False,False,False
2003-0586-FRA,"['Ardèche', 'Bouches-du-Rhône', 'Gard', 'Hérault', 'Loire', 'Vaucluse']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Auvergne-Rhône-Alpes', 'Occitanie', 'Auvergne-Rhône-Alpes', 'Occitanie', 'Auvergne-Rhône-Alpes', 'Auvergne-Rhône-Alpes']","[None, None, None, None, None, None]",llm_osm,GDIS,4,geodetic,66029547243.52214,20939484913.945602,20791884161.155197,66177147996.312546,0.3148875772913163,0.9929510800577476,0.3141852556461596,False,False,False,False
2003-0595-USA,"['Kentucky', 'North Carolina', 'Pennsylvania', 'Tennessee', 'Virginia', 'West Virginia']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Illinois', 'Georgia', 'Delaware', 'Alabama', 'District of Columbia', 'Kentucky']","[None, None, None, None, None, None]",llm_osm,GDIS,4,geodetic,645963984282.8771,624654273926.4049,624681824655.1605,645936433554.1215,0.9670536436310097,1.0000441055635183,0.9670948907742947,False,False,False,False
2003-0602-MDG,"['Ambanja', 'Antalaha']","['Admin2', 'Admin2']","['Diana', 'Sava']","['Diana', 'Sava']",llm_osm,GDIS,4,geodetic,12794602578.36117,12815246833.969498,12495597486.245012,13114251926.085653,0.9766303728244089,0.9750571056597063,0.9528257926317497,False,False,False,False
2003-0615-AUS,['Melbourne'],['Admin3'],['Victoria'],[None],llm_osm,GDIS,4,geodetic,8817823501.419079,227495732010.17874,8816516643.306683,227497038868.29114,0.9998517935733023,0.03875464636370501,0.03875442373740514,False,False,False,False
2003-0618-USA,"['Connecticut', 'Massachusetts', 'New Jersey', 'New York', 'Pennsylvania', 'Rhode Island', 'Vermont', 'Virginia']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Connecticut', 'Connecticut', 'Delaware', 'New Jersey', 'Delaware', 'Connecticut', 'Massachusetts', 'District of Columbia']","[None, None, None, None, None, None, None, None]",llm_osm,GDIS,4,geodetic,324546080553.40607,437197134950.098,303008046442.89764,458735169060.6065,0.9336364374705052,0.6930696068662097,0.6605293574142018,False,False,False,False
2003-0620-TZA,['Same'],['Admin2'],['Kilimanjaro'],['Mwanga'],llm_osm,GDIS,4,geodetic,6229180445.955019,6197349611.429409,6170635413.297224,6255894644.087204,0.9906014871192547,0.9956894156684468,0.9863713768148952,False,False,False,False
2003-0621-BOL,"['Cercado', 'Chapare', 'Murillo', 'Cochabamba', 'El Alto', 'La Paz', 'Trinidad', 'Villa Tunari']","['Admin2', 'Admin2', 'Admin2', 'Admin3', 'Admin3', 'Admin3', 'Admin3', 'Admin3']","['Beni', 'Cochabamba', 'La Paz', 'Cochabamba', 'La Paz', 'La Paz', 'Beni', 'Cochabamba']","['Cercado', 'Ayopaya', 'Caranavi', None, None, None, None, None]",llm_osm,GDIS,4,geodetic,28614250422.58812,17395148076.640842,14242357188.326544,31767041310.902412,0.4977365116328056,0.8187545817705318,0.44833754106771606,False,False,False,False
2003-0623-USA,"['California', 'San Luis Obispo', 'Atascadero', 'Cambria', 'Morro Bay', 'Oceano', 'Paso Robles', 'Templeton']","['Admin1', 'Admin2', 'Admin3', 'Admin3', 'Admin3', 'Admin3', 'Admin3', 'Admin3']","['Arizona', 'California', 'California', 'California', 'California', 'California', 'California', 'California']","[None, 'Kern', None, None, None, None, None, None]",llm_osm,GDIS,4,geodetic,424072558481.5258,10415787806.192455,8628914845.006432,425859431442.71185,0.020347732180322955,0.8284457215877918,0.02026235468303166,False,False,False,False
2003-0630-IRN,['Bam'],['Admin2'],['Kerman'],['Bam'],llm_osm,GDIS,4,geodetic,82222912.79958056,18663818533.098293,82222912.79958056,18663818533.098293,1.0,0.004405471080516936,0.004405471080516936,False,True,False,True
2003-0633-USA,['San Bernardino'],['Admin2'],['California'],['Inyo'],llm_osm,GDIS,4,geodetic,52071465314.14656,52104472184.1548,51984363142.56394,52191574355.73742,0.998327257144443,0.9976948419865698,0.9960297956953525,False,False,False,False
2003-0648-TUR,['Buldan'],['Admin2'],['Denizli'],['Buldan'],llm_osm,GDIS,4,geodetic,487340783.3558591,426355670.86232686,351782195.32975745,561914258.8884284,0.7218402550005425,0.8250909261233922,0.6260424784835474,False,False,False,False
2003-0663-USA,['Los Angeles'],['Admin2'],['California'],['Los Angeles'],llm_osm,GDIS,4,geodetic,1361862560.576288,10604084641.25343,1230183846.0951524,10735763355.734566,0.9033098358872468,0.11601037597430396,0.1145874592548692,False,False,False,False
2003-0672-VNM,"['Ha Tinh', 'Lao Cai', 'Nam Dinh', 'Nghe An', 'Thai Binh']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Hà Tĩnh', 'Hà Giang', 'Hà Nam', 'Hà Tĩnh', 'Hà Nam']","[None, None, None, None, None]",llm_osm,GDIS,4,geodetic,51509230761.47807,32031580326.552654,31811261768.467804,51729549319.56293,0.6175837087487301,0.9931218330210758,0.6149533909903505,False,False,False,False
2003-0683-IND,"['Angul', 'Bolangir', 'Cuttack', 'Gajapati', 'Ganjam', 'Jajpur', 'Kalahandi', 'Kendrapara', 'Koraput', 'Nayagarh', 'Puri', 'Rayagada']","['Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Orissa', 'Orissa', 'Orissa', 'Orissa', 'Orissa', 'Orissa', 'Orissa', 'Orissa', 'Orissa', 'Orissa', 'Orissa', 'Orissa']","['Anugul', 'Balangir', 'Cuttack', 'Srikakulam', 'Ganjam', 'Jajapur', 'Gariaband', 'Kendrapara', 'Koraput', 'Nayagarh', 'Puri', 'Rayagada']",llm_osm,GDIS,4,geodetic,59154510631.53207,75796239199.38899,58120903430.03102,76829846400.89003,0.9825269926085723,0.7668045808597261,0.7564886063517853,False,False,False,False
2003-0713-VEN,"['Barinas', 'Mérida', 'Bolívar']","['Admin1', 'Admin1', 'Admin2']","['Apure', 'Barinas', 'Barinas']","[None, None, 'Barinas']",llm_osm,GDIS,4,geodetic,49199228414.42271,49055206906.61457,46798244245.76651,51456191075.27077,0.9511987434349204,0.9539913741441435,0.9094774266775683,False,False,False,False
2003-0728-MWI,"['Mzimba', 'Rumphi']","['Admin2', 'Admin2']","['Northern Region', 'Northern Region']","['Mzimba Boma', 'Rumphi Boma']",llm_osm,GDIS,4,geodetic,15080156301.953918,9886654042.010548,4791047698.72684,20175762645.237625,0.31770544036775467,0.48459748650743056,0.23746550665621255,False,False,False,False
2003-0729-KEN,['Kisumu'],['Admin2'],['Nyanza'],['Kisumu Central'],llm_osm,GDIS,4,geodetic,3206382.1318230084,2671717804.9230304,3206382.1318230084,2671717804.9230304,1.0,0.001200120059803764,0.001200120059803764,False,True,False,True
2003-0741-USA,"['Alabama', 'Connecticut', 'Delaware', 'Florida', 'Georgia', 'Maryland', 'Massachusetts', 'New Hampshire', 'New Jersey', 'New York', 'North Carolina', 'Pennsylvania', 'Rhode Island', 'South Carolina', 'Tennessee', 'Vermont', 'Breathitt', 'Buchanan', 'Cabell', 'Dickenson', 'Kanawha', 'Leslie', 'Lincoln', 'Menifee', 'Mingo', 'Morgan', 'Tazewell', 'Wayne', 'Wise']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Alabama', 'Connecticut', 'Delaware', 'Alabama', 'Alabama', 'Delaware', 'Connecticut', 'Maine', 'Delaware', 'New Jersey', 'Georgia', 'Delaware', 'Connecticut', 'Georgia', 'Alabama', 'Massachusetts', 'Kentucky', 'Virginia', 'West Virginia', 'Virginia', 'West Virginia', 'Kentucky', 'West Virginia', 'Kentucky', 'West Virginia', 'Kentucky', 'Virginia', 'West Virginia', 'Virginia']","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'Breathitt', 'Buchanan', 'Cabell', 'Buchanan', 'Boone', 'Bell', 'Boone', 'Bath', 'Logan', 'Elliott', 'Bland', 'Cabell', 'Dickenson']",llm_osm,GDIS,4,geodetic,1097145322463.2585,1134795765386.0994,992414651653.4744,1239526436195.8835,0.9045425718311884,0.8745315077165611,0.8006401660130806,False,False,False,False
2003-0752-COM,['Fomboni'],['Admin2'],['Moheli'],[None],llm_osm,GDIS,4,geodetic,24537211.576617006,423216175.61812353,0.0,447753387.19474053,0.0,0.0,0.0,False,False,False,False
2003-0756-USA,"['Tennessee', 'Alabama', 'Georgia']","['Admin1', 'Admin1', 'Admin1']","['Alabama', 'Alabama', 'Alabama']","[None, None, None]",llm_osm,GDIS,4,geodetic,398840210423.7483,395080725520.8195,394521891978.466,399399043966.10187,0.9891728107336663,0.9985855206132447,0.9877887740060545,False,False,False,False
2003-0773-VEN,['Zulia'],['Admin1'],['Falcón'],[None],llm_osm,GDIS,4,geodetic,56575074539.7818,43953471042.3189,43104923090.66707,57423622491.43364,0.7619066071288524,0.980694404070276,0.7506479253742202,False,False,False,False
2003-0780-USA,"['Illinois', 'De Witt', 'Logan', 'Mason', 'Tazewell', 'Will']","['Admin1', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Illinois', 'Illinois', 'Illinois', 'Illinois', 'Illinois', 'Illinois']","[None, 'De Witt', 'De Witt', 'Cass', 'Fulton', 'Cook']",llm_osm,GDIS,4,geodetic,149997772950.76813,257514443049.64008,5379676091.367964,402132539909.0402,0.03586503976384814,0.020890774232538656,0.013377868134184843,False,False,False,False
2003-0782-USA,"['Florida', 'Mississippi', 'North Carolina', 'Baldwin', 'Bulloch', 'Clayton', 'Cobb', 'DeKalb', 'Fulton', 'Gwinnett', 'Hancock', 'Harrison', 'Jackson', 'Lee', 'Mobile', 'Orleans', 'Pike', 'St. John the Baptist', 'St. Tammany', 'Sumter', 'Tangipahoa', 'Terrebonne', 'Wake', 'Walthall']","['Admin1', 'Admin1', 'Admin1', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Alabama', 'Alabama', 'Georgia', 'Alabama', 'Georgia', 'Georgia', 'Georgia', 'Georgia', 'Georgia', 'Georgia', 'Mississippi', 'Mississippi', 'Mississippi', 'Alabama', 'Alabama', 'Louisiana', 'Mississippi', 'Louisiana', 'Louisiana', 'Georgia', 'Louisiana', 'Louisiana', 'North Carolina', 'Mississippi']","[None, None, None, 'Baldwin', 'Bryan', 'Clayton', 'Bartow', 'Clayton', 'Carroll', 'Barrow', 'Hancock', 'Hancock', 'Hinds', 'Chambers', 'Baldwin', 'Jefferson', 'Lincoln', 'Ascension', 'Jefferson', 'Crisp', 'Livingston', 'Assumption', 'Chatham', 'Lawrence']",llm_osm,GDIS,4,geodetic,477386879759.31616,154293315523.81464,24761847285.663204,606918347997.4677,0.051869559754443545,0.1604855479422328,0.040799305816614596,False,False,False,False
2003-0783-TUR,"['Konak', 'Seferihisar']","['Admin2', 'Admin2']","['İzmir', 'İzmir']","['Konak', 'Güzelbahçe']",llm_osm,GDIS,4,geodetic,386936305.453141,403952917.0054102,306169279.2610808,484719943.19747037,0.7912653192429852,0.7579330817333354,0.6316415974994252,False,False,False,False
2003-0787-IRN,"['Mazandaran', 'Tehran', 'Chalus']","['Admin1', 'Admin1', 'Admin2']","['Alborz', 'Tehran', 'Mazandaran']","[None, None, 'Chalus']",llm_osm,GDIS,4,geodetic,30758729703.42909,18980199323.15561,3563026345.3082194,46175902681.27648,0.11583788991490768,0.18772333654901988,0.07716202907610865,False,False,False,False
2003-0822-PHL,"['Calabarzon', 'Eastern Visayas']","['Admin1', 'Admin1']","['Aurora', 'Biliran']","[None, None]",llm_osm,GDIS,4,geodetic,78692047159.85912,64472848487.295944,37466982977.01016,105697912670.1449,0.47612159461168657,0.5811280850169486,0.3544723072624401,False,False,False,False
2003-0823-PHL,"['Bicol Region', 'Eastern Visayas', 'Northern Mindanao']","['Admin1', 'Admin1', 'Admin1']","['Albay', 'Biliran', 'Agusan del Norte']","[None, None, None]",llm_osm,GDIS,4,geodetic,116131884737.86478,55519851063.65592,55162163525.20373,116489572276.31696,0.47499585191196086,0.9935574838260627,0.47353735143225806,False,False,False,False
2003-0824-PHL,['Central Luzon'],['Admin1'],['Aurora'],[None],llm_osm,GDIS,4,geodetic,28868934350.92685,21308343609.774284,20916037288.58646,29261240672.114674,0.7245171239898899,0.9815890747599982,0.7148035014290761,False,False,False,False
2003-0825-PHL,['Ilocos Region'],['Admin1'],['Abra'],[None],llm_osm,GDIS,4,geodetic,20771299195.557022,12594319882.133099,12340448481.82243,21025170595.86769,0.5941105737123102,0.9798423890542257,0.5869369014417336,False,False,False,False
2003-0826-PHL,"['Central Luzon', 'National Capital Region']","['Admin1', 'Admin1']","['Aurora', 'Bulacan']","[None, None]",llm_osm,GDIS,4,geodetic,29775631550.495144,21342573225.70005,20987377828.274868,30130826947.920322,0.7048508036742503,0.9833574239774674,0.6965417133937457,False,False,False,False
2003-0829-USA,"['Alabama', 'Illinois', 'Indiana', 'Louisiana', 'Michigan', 'Mississippi', 'Missouri', 'Nebraska', 'New York', 'Pennsylvania', 'Tennessee', 'Texas', 'Wisconsin']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Alabama', 'Illinois', 'Illinois', 'Arkansas', 'Illinois', 'Alabama', 'Arkansas', 'Colorado', 'New Jersey', 'Delaware', 'Alabama', 'Arkansas', 'Illinois']","[None, None, None, None, None, None, None, None, None, None, None, None, None]",llm_osm,GDIS,4,geodetic,2374034434233.0483,2468607396733.483,2334410782625.431,2508231048341.1,0.9833095716573218,0.9456387377411152,0.9307000581821876,False,False,False,False
2003-9064-CHN,['Inner Mongolia'],['Admin1'],['Gansu'],[None],llm_osm,GDIS,4,geodetic,1127066208323.2761,1146475673870.039,1122616906182.403,1150924976010.9124,0.996052315198508,0.9791894688815347,0.9754040702751758,False,False,False,False
2003-9651-RWA,['Kibungo'],['Admin3'],['East'],[None],llm_osm,GDIS,4,geodetic,1201.554359382746,10807121090.845358,1201.554359382746,10807121090.845358,1.0,1.1118172446504508e-07,1.1118172446504508e-07,False,True,False,True
