dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2000-0089-PHL,['Legazpi City'],['Admin3'],['Albay'],[None],llm_osm,GDIS,5,geodetic,236638360.09050587,2513638327.3894053,157322079.7275879,2592954607.7523236,0.6648206979942632,0.06258739692713798,0.060672901583865735,False,False,False,False
2000-0092-EGY,['Fayoum'],['Admin1'],['Al Fayyum'],[None],llm_osm,GDIS,5,geodetic,5696948115.729426,12331359763.88386,5595832586.494256,12432475293.11903,0.9822509302909065,0.4537887705525675,0.4500980259008733,False,False,False,False
2000-0107-MDG,"[""Amoron'i Mania"", 'Analamanga', 'Analanjirofo', 'Atsimo Andrefana', 'Atsinanana', 'Menabe', 'Sava', 'Vakinankaratra', 'Ambatolampy', 'Ambositra', 'Andapa', 'Andramasina', 'Antalaha', 'Antanambao Manampontsy', 'Antananarivo Avaradrano', 'Antanifotsy', 'Antsirabe II', 'Belo Sur Tsiribihina', 'Brickaville', 'Mahabo', 'Mahanoro', 'Manjakandriana', 'Marolambo', 'Morombe', 'Morondava', 'Sambava', 'Vatomandry', 'Vohemar']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Antananarivo', 'Antananarivo', 'Mahajanga', 'Fianarantsoa', 'Antsiranana', 'Antananarivo', 'Antsiranana', 'Antananarivo', 'Vakinankaratra', ""Amoron'i Mania"", 'Sava', 'Analamanga', 'Sava', 'Atsinanana', 'Analamanga', 'Vakinankaratra', 'Vakinankaratra', 'Menabe', 'Atsinanana', 'Menabe', 'Atsinanana', 'Analamanga', 'Atsinanana', 'Atsimo Andrefana', 'Menabe', 'Sava', 'Atsinanana', 'Sava']","[None, None, None, None, None, None, None, None, 'Vakinankaratra', ""Amoron'i mania"", 'Diana', 'Analamanga', 'Sava', 'Alaotra-Mangoro', 'Analamanga', 'Vakinankaratra', 'Vakinankaratra', 'Melaky', 'Atsinanana', 'Menabe', 'Atsinanana', 'Analamanga', 'Atsinanana', 'Atsimo-Andrefana', 'Menabe', 'Sava', 'Atsinanana', 'Sava']",llm_osm,GDIS,5,geodetic,223066155574.35754,78715526824.12534,71400897071.30783,230380785327.17508,0.32008843693684785,0.9070751343739255,0.3099255737404832,False,False,False,False
2000-0118-MWI,"['Central Region', 'Northern Region', 'Southern Region', 'Chikwawa', 'Karonga', 'Nkhotakota', 'Nsanje']","['Admin1', 'Admin1', 'Admin1', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Balaka', 'Chitipa', 'Balaka', 'Southern Region', 'Northern Region', 'Central Region', 'Southern Region']","[None, None, None, 'Chikwawa Boma', 'Karonga Town', 'Lake Malawi', 'TA Bvumbwe']",llm_osm,GDIS,5,geodetic,98190519194.90529,23410658431.21511,14850202265.521532,106750975360.59886,0.1512386571257895,0.634335096091133,0.13911069398062523,False,False,False,False
2000-0129-PER,['Angaraes'],['Admin2'],['Huancavelica'],['Angaraes'],llm_osm,GDIS,5,geodetic,1942460071.0670888,1955717918.5394125,1911744484.143957,1986433505.4625447,0.9841872750021274,0.9775154514980892,0.9624004422432473,False,False,False,False
2000-0130-BOL,"['Chuquisaca', 'Avilez', 'Gran Chaco', 'Bermejo']","['Admin1', 'Admin2', 'Admin2', 'Admin3']","['Chuquisaca', 'Tarija', 'Tarija', 'Tarija']","[None, 'Avilés', 'Arce', None]",llm_osm,GDIS,5,geodetic,69891821865.56145,321113651.4302581,307794817.5533472,69905140699.43835,0.004403874578422032,0.9585229907928607,0.004403035520330769,False,False,False,False
2000-0156-CHN,['Qi Xian'],['Admin2'],['Shanxi Sheng'],['Changzhi'],llm_osm,GDIS,5,geodetic,847095285.6757712,156478721517.51254,847095285.6757712,156478721517.51254,1.0,0.005413485472406338,0.005413485472406338,False,True,False,True
2000-0165-RUS,['Moscow'],['Admin1'],['Kaluga'],[None],llm_osm,GDIS,5,geodetic,2562706382.2168736,46710571787.84545,1624279033.3499005,47648999136.712425,0.6338139416286992,0.03477326376408336,0.034088418702974015,False,False,False,False
2000-0175-USA,"['Burleson', 'Reagan', 'Tarrant', 'Fort Worth']","['Admin2', 'Admin2', 'Admin2', 'Admin3']","['Texas', 'Texas', 'Texas', 'Texas']","['Brazos', 'Crockett', 'Dallas', None]",llm_osm,GDIS,5,geodetic,7214458876.80055,2316851173.5018444,2311439813.100554,7219870237.201841,0.3203899076247317,0.9976643469968287,0.32014977238654413,False,False,False,False
2000-0178-MDG,"['Andapa', 'Antalaha', 'Bealanana', 'Sambava']","['Admin2', 'Admin2', 'Admin2', 'Admin2']","['Sava', 'Sava', 'Sofia', 'Sava']","['Diana', 'Sava', 'Sofia', 'Sava']",llm_osm,GDIS,5,geodetic,22361558528.447998,37700648668.25312,22045791955.086285,38016415241.61484,0.9858790444789436,0.5847589559818518,0.5799019138173176,False,False,False,False
2000-0200-CHN,"['Shenzhen', 'Zhongshan', 'Zhuhai']","['Admin2', 'Admin2', 'Admin2']","['Guangdong Sheng', 'Guangdong Sheng', 'Guangdong Sheng']","['Dongguan', 'Foshan', 'Jiangmen']",llm_osm,GDIS,5,geodetic,12206604708.382973,177831311862.87357,5652263377.656701,184385653193.59982,0.46304959591056216,0.03178441028436648,0.030654572521008353,False,False,False,False
2000-0202-RUS,"['Kurgan', 'Orenburg']","['Admin2', 'Admin2']","['Chelyabinsk', 'Chelyabinskaya Oblast']","[""Etkul'skiy rayon"", ""Etkul'skiy rayon""]",llm_osm,GDIS,5,geodetic,71615613645.5628,286707519092.10956,71309625954.9832,287013506782.68915,0.9957273606270556,0.2487190645742144,0.24845390293417421,False,False,False,False
2000-0216-GUF,['Remire-Montjoly'],['Admin3'],['Cayenne'],[None],llm_osm,GDIS,5,geodetic,45918463.65105027,42602383364.00854,45819983.62931037,42602481844.03027,0.9978553284689949,0.001075526297151256,0.0010755238109615192,False,False,False,False
2000-0232-USA,"['Franklin', 'Jefferson']","['Admin2', 'Admin2']","['Missouri', 'Missouri']","['Crawford', 'Franklin']",llm_osm,GDIS,5,geodetic,4135607019.418495,185152670393.78717,4134977917.405667,185153299495.8,0.9998478815782365,0.02233280194453202,0.022332726063569095,False,False,False,False
2000-0248-GBR,"['Aberdeenshire', 'Edinburgh']","['Admin2', 'Admin2']","['Scotland', 'Scotland']","['Aberdeen City', 'City of Edinburgh']",llm_osm,GDIS,5,geodetic,6616146654.301484,9075464497.813845,6555063745.16034,9136547406.95499,0.990767600488204,0.7222841042174056,0.717455232615599,False,False,False,False
2000-0257-PHL,"['Central Luzon', 'National Capital Region']","['Admin1', 'Admin1']","['Aurora', 'Bulacan']","[None, None]",llm_osm,GDIS,5,geodetic,29775631550.495144,21342573225.70005,20987377828.274868,30130826947.920322,0.7048508036742503,0.9833574239774674,0.6965417133937457,False,False,False,False
2000-0272-TUR,['Pütürge'],['Admin2'],['Malatya'],['Do?anyol'],llm_osm,GDIS,5,geodetic,1079161432.4682415,664851729.0040264,623246980.7214692,1120766180.7507987,0.5775289608858503,0.9374225162279675,0.5560901028472839,False,False,False,False
2000-0278-RUS,"['Altay Republic', 'Buryatia Republic', 'Tomskaya Oblast', 'Tyva Republic']","['Admin1', 'Admin1', 'Admin1', 'Admin1']","['Altay', 'Buryat', 'Kemerovo', 'Buryat']","[None, None, None, None]",llm_osm,GDIS,5,geodetic,613379705272.0743,4651170235368.138,170480213387.35315,5094069727252.858,0.2779358559177206,0.03665318721103738,0.03346640751211117,False,False,False,False
2000-0281-TUR,"['Tokat', 'Salıpazarı', 'Çarşamba']","['Admin1', 'Admin2', 'Admin2']","['Amasya', 'Samsun', 'Samsun']","[None, 'Çar?amba', 'Asarcik']",llm_osm,GDIS,5,geodetic,11288899920.877499,19384599362.238323,10495762202.750729,20177737080.365093,0.9297418062268445,0.5414484976768069,0.5201654754915074,False,False,False,False
2000-0291-TUR,"['Cerkes', 'Cubuk', 'Orta']","['Admin2', 'Admin2', 'Admin2']","['Cankiri', 'Ankara', 'Cankiri']","['Atkaracalar', 'Çubuk', 'Çubuk']",llm_osm,GDIS,5,geodetic,2836551361.382552,3444464183.638193,2522698565.7930555,3758316979.2276897,0.8893540938964268,0.7323921606664731,0.6712309205785655,False,False,False,False
2000-0296-USA,['Liberty'],['Admin2'],['Texas'],['Chambers'],llm_osm,GDIS,5,geodetic,3043879052.3642144,2178894516.7489915,0.0,5222773569.113206,0.0,0.0,0.0,False,False,False,False
2000-0297-USA,"['Franklin', 'Gasconade', 'Jefferson']","['Admin2', 'Admin2', 'Admin2']","['Missouri', 'Missouri', 'Missouri']","['Crawford', 'Crawford', 'Franklin']",llm_osm,GDIS,5,geodetic,5492204831.166591,5930467491.134489,1341142580.4272127,10081529741.873867,0.24419019713478943,0.2261444957639679,0.13302967057238804,False,False,False,False
2000-0298-CHN,['Lanzhou'],['Admin3'],['Gansu'],[None],llm_osm,GDIS,5,geodetic,13187105569.422398,405183887824.66327,13164969737.803635,405206023656.28204,0.9983214033206733,0.03249134561713017,0.032489570660901336,False,False,False,False
2000-0302-CHN,"['Gansu Sheng', 'Guizhou Sheng', 'Sichuan Sheng', 'Dangchang Xian', 'Gulin Xian', 'Longnan', 'Luzhou', 'Xuyong Xian', 'Duyun Shi']","['Admin1', 'Admin1', 'Admin1', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin3']","['Gansu', 'Chongqing', 'Chongqing', 'Gansu Sheng', 'Sichuan Sheng', 'Gansu Sheng', 'Sichuan Sheng', 'Sichuan Sheng', 'Guizhou Sheng']","[None, None, None, 'Dingxi', 'Bijie', 'Dingxi', 'Chongqing', 'Bijie', None]",llm_osm,GDIS,5,geodetic,1087984928532.3475,1242794292141.0938,1058623638654.0424,1272155582019.399,0.9730131464983504,0.8518092216453931,0.832149505623833,False,False,False,False
2000-0324-HRV,"['Osijek', 'Rijeka', 'Split', 'Zagreb']","['Admin3', 'Admin3', 'Admin3', 'Admin3']","['Osijek-Baranja', 'Primorje-Gorski Kotar', 'Split-Dalmatia', 'Zagreb']","[None, None, None, None]",llm_osm,GDIS,5,geodetic,431782914.0214508,926855074.7421323,413914351.8265864,944723636.9369967,0.9586167918770944,0.4465793661881226,0.43813273601218283,False,False,False,False
2000-0338-USA,"['Adams', 'Columbia', 'Crawford', 'Dane', 'Dodge', 'Grant', 'Green', 'Iowa', 'Juneau', 'La Crosse', 'Lafayette', 'Monroe', 'Richland', 'Rock', 'Sauk', 'Vernon']","['Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin']","['Adams', 'Adams', 'Crawford', 'Columbia', 'Columbia', 'Crawford', 'Green', 'Dane', 'Adams', 'La Crosse', 'Green', 'Jackson', 'Grant', 'Dane', 'Columbia', 'Crawford']",llm_osm,GDIS,5,geodetic,31379167093.13213,186919179859.9039,5488065459.361948,212810281493.6741,0.1748951921851076,0.029360633100761827,0.025788535313436365,False,False,False,False
2000-0350-CHN,['Quanzhou'],['Admin2'],['Fujian Sheng'],['Fuzhou'],llm_osm,GDIS,5,geodetic,15982387315.073635,122121159462.20909,10987035964.138916,127116510813.1438,0.6874464839039783,0.08996832336446085,0.08643280006551958,False,False,False,False
2000-0356-FRA,"['Haute-Garonne', 'Tarn-et-Garonne']","['Admin1', 'Admin1']","['Occitanie', 'Nouvelle-Aquitaine']","[None, None]",llm_osm,GDIS,5,geodetic,10091245700.66959,10080166592.17004,9957390307.603062,10214021985.236568,0.9867354936112945,0.9878200143376255,0.9748745716423516,False,False,False,False
2000-0361-VNM,['Giao Thuy'],['Admin2'],['Nam Dinh'],['H?i D??ng'],llm_osm,GDIS,5,geodetic,33313.395380699076,210103836.22012466,0.0,210137149.61550537,0.0,0.0,0.0,False,False,False,False
2000-0372-CHN,"['Jiangxi Sheng', 'Quanzhou', 'Xiamen', 'Zhangzhou']","['Admin1', 'Admin2', 'Admin2', 'Admin2']","['Anhui', 'Fujian Sheng', 'Fujian Sheng', 'Fujian Sheng']","[None, 'Fuzhou', 'Quanzhou', 'Longyan']",llm_osm,GDIS,5,geodetic,204316567657.82477,180862948886.7259,180320814038.1945,204858702506.35617,0.8825560066190192,0.9970025101776321,0.8802204242829257,False,False,False,False
2000-0379-GRC,"['Attiki', 'Kentriki Makedonia', 'Kriti', 'Thessalia']","['Admin1', 'Admin1', 'Admin1', 'Admin1']","['Attica', 'Macedonia and Thrace', 'Aegean', 'Epirus and Western Macedonia']","[None, None, None, None]",llm_osm,GDIS,5,geodetic,96122407734.77304,79197608795.48764,21596416672.795998,153723599857.4647,0.22467619342605505,0.2726902617548028,0.14048862173941143,False,False,False,False
2000-0381-TUR,"['Adana', 'Adiyaman', 'Afyon', 'Agri', 'Aksaray', 'Amasya', 'Ankara', 'Antalya', 'Ardahan', 'Artvin', 'Aydin', 'Balikesir', 'Bartin', 'Batman', 'Bayburt', 'Bilecik', 'Bingol', 'Bitlis', 'Bolu', 'Burdur', 'Bursa', 'Canakkale', 'Cankiri', 'Corum', 'Denizli', 'Diyarbakir', 'Edirne', 'Elazig', 'Erzincan', 'Erzurum', 'Eskisehir', 'Gaziantep', 'Giresun', 'Gumushane', 'Hakkari', 'Hatay', 'Icel', 'Igdir', 'Isparta', 'Istanbul', 'Izmir', 'Kahramanmaras', 'Karabuk', 'Karaman', 'Kars', 'Kastamonu', 'Kayseri', 'Kilis', 'Kirikkale', 'Kirklareli', 'Kirsehir', 'Kocaeli', 'Konya', 'Kutahya', 'Malatya', 'Manisa', 'Mardin', 'Mugla', 'Mus', 'Nevsehir', 'Nigde', 'Ordu', 'Osmaniye', 'Rize', 'Sakarya', 'Samsun', 'Sanliurfa', 'Siirt', 'Sinop', 'Sirnak', 'Sivas', 'Tekirdag', 'Tokat', 'Trabzon', 'Tunceli', 'Usak', 'Van', 'Yalova', 'Yozgat', 'Zonguldak']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Adana', 'Adiyaman', 'Afyon', 'Agri', 'Aksaray', 'Amasya', 'Aksaray', 'Antalya', 'Ardahan', 'Ardahan', 'Aydin', 'Balikesir', 'Bartın', 'Batman', 'Bayburt', 'Bilecik', 'Bingöl', 'Batman', 'Ankara', 'Afyon', 'Balikesir', 'Balikesir', 'Ankara', 'Amasya', 'Afyon', 'Adiyaman', 'Edirne', 'Bingöl', 'Bayburt', 'Agri', 'Afyon', 'Adiyaman', 'Erzincan', 'Bayburt', 'Hakkari', 'Gaziantep', 'Adana', 'Agri', 'Afyon', 'Istanbul', 'Aydin', 'Adana', 'Bartın', 'Antalya', 'Agri', 'Bartın', 'Adana', 'Gaziantep', 'Ankara', 'Edirne', 'Aksaray', 'Bursa', 'Afyon', 'Afyon', 'Adiyaman', 'Aydin', 'Batman', 'Antalya', 'Agri', 'Aksaray', 'Adana', 'Giresun', 'Adana', 'Artvin', 'Bilecik', 'Amasya', 'Adiyaman', 'Batman', 'Kastamonu', 'Hakkari', 'Erzincan', 'Çanakkale', 'Amasya', 'Bayburt', 'Bingöl', 'Afyon', 'Agri', 'Bursa', 'Amasya', 'Bartın']","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",llm_osm,GDIS,5,geodetic,847371315576.1958,759088835312.041,752359155382.598,854100995505.6388,0.8878742312288547,0.9911345291665677,0.8808784433475478,False,False,False,False
2000-0387-NIC,['Masaya'],['Admin2'],['Masaya'],['Masaya'],llm_osm,GDIS,5,geodetic,149724622.5617322,592708147.6145465,147011217.54072225,595421552.6355565,0.981877362757143,0.24803306337595254,0.246902747960661,False,False,False,False
2000-0394-RUS,['Moskva'],['Admin3'],['Moskva'],[None],llm_osm,GDIS,5,geodetic,1022442883.132071,1097078199.7659361,865127451.2237293,1254393631.6742778,0.8461376821104822,0.7885740974602412,0.6896778087664691,False,False,False,False
2000-0396-PHL,['National Capital Region'],['Admin1'],['Bulacan'],[None],llm_osm,GDIS,5,geodetic,906697199.5682943,34229615.92576462,34229615.92576462,906697199.5682943,0.03775198152377923,1.0,0.03775198152377923,True,False,True,False
2000-0397-PHL,"['Region I (Ilocos)', 'Region III (Central Luzon)', 'Cavite', 'Iloilo', 'Negros Occidental', 'Rizal', 'Caloocan', 'Manila', 'Mindoro Oriental', 'Quezon City']","['Admin1', 'Admin1', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin3', 'Admin3', 'Admin3', 'Admin3']","['Pangasinan', 'Nueva Ecija', 'Region IV-A (Calabarzon)', 'Region VI (Western Visayas)', 'Region VI (Western Visayas)', 'Region IV-A (Calabarzon)', 'National Capital Region', 'National Capital Region', 'Region IV (Southern Tagalog)', 'National Capital Region']","[None, None, 'Trece Martires City', 'Dingle', 'La Carlota City', 'Norzagaray', None, None, None, None]",llm_osm,GDIS,5,geodetic,20441352093.272285,49587464038.04859,11264595274.2368,58764220857.084076,0.5510689910744326,0.22716618993851845,0.19169139163152613,False,False,False,False
2000-0414-PHL,['Metropolitan Manila'],['Admin2'],['National Capital Region'],['Makati City'],llm_osm,GDIS,5,geodetic,1633.1521841408685,557550508.5207329,1633.1521841408685,557550508.5207329,1.0,2.9291555817496644e-06,2.9291555817496644e-06,False,True,False,True
2000-0416-BOL,"['Cochabamba', 'La Paz', 'Santa Cruz']","['Admin1', 'Admin1', 'Admin1']","['Cochabamba', 'La Paz', 'Beni']","[None, None, None]",llm_osm,GDIS,5,geodetic,370354340013.77045,540887489010.9583,356737057436.6211,554504771588.1077,0.9632317456394786,0.6595402272826348,0.643343530507271,False,False,False,False
2000-0425-CHN,"['Jiangsu Sheng', 'Taizhou Shi', 'Yangzhou Shi', 'Baoying Xian', 'Gaoyou Shi', 'Xinghua Shi']","['Admin1', 'Admin2', 'Admin2', 'Admin3', 'Admin3', 'Admin3']","['Anhui', 'Jiangsu Sheng', 'Jiangsu Sheng', 'Jiangsu Sheng', 'Jiangsu Sheng', 'Jiangsu Sheng']","[None, 'Changzhou', 'Chuzhou', None, None, None]",llm_osm,GDIS,5,geodetic,131696854537.31454,392060828937.9233,100860667761.5907,422897015713.6471,0.7658547967295086,0.2572577016551695,0.2384993603972029,False,False,False,False
2000-0427-UKR,"[""L'vivs'ka""]",['Admin1'],['Kiev City'],[None],llm_osm,GDIS,5,geodetic,1166.5164041668177,21692914273.514435,0.0,21692915440.030838,0.0,0.0,0.0,False,False,False,False
2000-0433-USA,"['Alabama', 'Louisiana', 'Texas']","['Admin1', 'Admin1', 'Admin1']","['Alabama', 'Arkansas', 'Arkansas']","[None, None, None]",llm_osm,GDIS,5,geodetic,973515194945.0438,940593353365.8789,940065616830.6982,974042931480.2246,0.9656404149744845,0.9994389323151263,0.9651172309233926,False,False,False,False
2000-0441-KOR,"['Seoul', 'Pyeongtaek']","['Admin1', 'Admin2']","['Gyeonggi-do', 'Gyeonggi-do']","[None, 'Anseong']",llm_osm,GDIS,5,geodetic,1103920449.4670777,10700657091.65178,1059154063.5605137,10745423477.558342,0.9594478153492173,0.09898028265823255,0.09856792203420753,False,False,False,False
2000-0448-VNM,['Cần Thơ'],['Admin1'],['An Giang'],[None],llm_osm,GDIS,5,geodetic,9687986119.805172,1441317675.5379443,1426016485.3987575,9703287309.944359,0.14719431549179748,0.9893838878139921,0.14696220361704765,False,False,False,False
2000-0463-USA,"['Yellow Medicine', 'Granite Falls']","['Admin2', 'Admin3']","['Minnesota', 'Minnesota']","['Chippewa', None]",llm_osm,GDIS,5,geodetic,1984727231.6874611,229860605488.99887,1984727231.6874611,229860605488.99887,1.0,0.008634481874200276,0.008634481874200276,False,True,False,True
2000-0472-CHN,"['Hu', 'Ziyang']","['Admin2', 'Admin2']","['Shaanxi', 'Shaanxi']","['Ürümqi', 'Ankang']",llm_osm,GDIS,5,geodetic,2230013215.5981946,689688146157.376,2213542678.0594945,689704616694.9147,0.9926141524976201,0.003209483431594892,0.0032094067873097007,False,False,False,False
2000-0476-NPL,"['Bagmati Province', 'Central Province', 'Eastern Province', 'Mid Western Province', 'Western Province', 'Banke', 'Kaski', 'Lalitpur', 'Morang', 'Parsa', 'Sunsari']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Central', None, 'Mid-Western', 'Mid-Western', None, 'Mid Western Province', 'Western Province', 'Central Province', 'Eastern Province', 'Central Province', 'Eastern Province']","[None, None, None, None, None, 'Bheri', 'Gandaki', 'Bagmati', None, 'Lumbini', 'Koshi']",llm_osm,GDIS,5,geodetic,21973503827.577587,50831491137.6991,6887829882.572442,65917165082.70425,0.31346069960531064,0.13550320339637043,0.10449220432842482,False,False,False,False
2000-0478-RUS,['Primorskiy Kray'],['Admin1'],['Krasnodar'],[None],llm_osm,GDIS,5,geodetic,1969025.5830537323,1028023257701.445,0.0,1028025226727.028,0.0,0.0,0.0,False,False,False,False
2000-0490-SOM,['Mogadishu'],['Admin3'],['Banadir'],[None],llm_osm,GDIS,5,geodetic,24379.91748228659,200782615.03525805,24379.91748228659,200782615.03525805,1.0,0.00012142444443213074,0.00012142444443213074,False,True,False,True
2000-0497-ETH,['Zone 1'],['Admin2'],['Afar'],['Afar Zone 1'],llm_osm,GDIS,5,geodetic,34756759234.231964,94481150183.14415,34030090383.849842,95207819033.52628,0.9790927328556448,0.3601786210041393,0.35742957594550673,False,False,False,False
